/mnt/data/guest0/sudoku_dataset/sudoku_images/1347.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks/1347.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks2/1347.png,"[0, 0, 8, 0, 5, 0, 0, 0, 1, 3, 1, 0, 7, 0, 0, 6, 0, 0, 6, 0, 0, 1, 0, 0, 9, 8, 7, 0, 0, 0, 2, 0, 4, 7, 9, 8, 0, 2, 1, 8, 0, 7, 0, 0, 0, 0, 8, 9, 3, 0, 0, 4, 0, 2, 2, 6, 4, 0, 0, 1, 0, 7, 9, 8, 9, 0, 0, 4, 2, 1, 3, 0, 1, 0, 0, 0, 7, 8, 2, 4, 6]","[9, 7, 8, 4, 5, 6, 3, 2, 1, 3, 1, 2, 7, 8, 9, 6, 5, 4, 6, 4, 5, 1, 2, 3, 9, 8, 7, 5, 3, 6, 2, 1, 4, 7, 9, 8, 4, 2, 1, 8, 9, 7, 5, 6, 3, 7, 8, 9, 3, 6, 5, 4, 1, 2, 2, 6, 4, 5, 3, 1, 8, 7, 9, 8, 9, 7, 6, 4, 2, 1, 3, 5, 1, 5, 3, 9, 7, 8, 2, 4, 6]","[136.4207595744461, 136.67258347813595, 411.46220858134916, 128.40092219738534, 132.18387018435845, 406.1660258866024, 429.76196934937167, 413.42566067617116]"
/mnt/data/guest0/sudoku_dataset/sudoku_images/6815.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks/6815.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks2/6815.png,"[0, 7, 9, 0, 1, 3, 0, 2, 6, 0, 4, 6, 9, 8, 0, 3, 0, 0, 1, 0, 5, 6, 2, 0, 7, 0, 9, 3, 0, 1, 4, 6, 0, 0, 9, 7, 0, 0, 0, 0, 0, 8, 2, 3, 1, 9, 8, 7, 0, 3, 2, 5, 6, 0, 5, 6, 3, 0, 7, 0, 0, 4, 0, 0, 0, 0, 2, 0, 1, 0, 5, 0, 4, 1, 0, 0, 0, 6, 9, 0, 0]","[8, 7, 9, 5, 1, 3, 4, 2, 6, 2, 4, 6, 9, 8, 7, 3, 1, 5, 1, 3, 5, 6, 2, 4, 7, 8, 9, 3, 2, 1, 4, 6, 5, 8, 9, 7, 6, 5, 4, 7, 9, 8, 2, 3, 1, 9, 8, 7, 1, 3, 2, 5, 6, 4, 5, 6, 3, 8, 7, 9, 1, 4, 2, 7, 9, 8, 2, 4, 1, 6, 5, 3, 4, 1, 2, 3, 5, 6, 9, 7, 8]","[54.48490896803525, 209.1082699084408, 490.2085992921355, 122.9337904188368, 84.64629888067972, 594.3144944609788, 519.0860516871024, 523.2448032924107]"
/mnt/data/guest0/sudoku_dataset/sudoku_images/5398.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks/5398.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks2/5398.png,"[5, 0, 3, 0, 7, 0, 0, 0, 2, 4, 0, 2, 6, 0, 0, 9, 0, 8, 0, 0, 0, 1, 4, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 6, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 6, 4, 8, 0, 7, 0, 0, 0, 0, 0, 9, 0, 1, 5, 8, 7, 9, 0, 0, 5, 0, 0, 0, 0, 3, 0, 4, 0, 0, 0, 0, 0]","[5, 6, 3, 9, 7, 8, 1, 4, 2, 4, 1, 2, 6, 5, 3, 9, 7, 8, 7, 9, 8, 1, 4, 2, 6, 5, 3, 9, 8, 7, 2, 3, 1, 5, 6, 4, 6, 5, 4, 8, 9, 7, 2, 3, 1, 3, 2, 1, 5, 6, 4, 8, 9, 7, 2, 4, 6, 7, 8, 9, 3, 1, 5, 8, 7, 9, 3, 1, 5, 4, 2, 6, 1, 3, 5, 4, 2, 6, 7, 8, 9]","[131.0, 259.0, 353.0, 139.0, 251.0, 481.0, 473.0, 361.0]"
/mnt/data/guest0/sudoku_dataset/sudoku_images/668.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks/668.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks2/668.png,"[7, 9, 8, 2, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 5, 0, 7, 9, 3, 5, 0, 8, 0, 0, 0, 4, 0, 1, 2, 0, 7, 9, 8, 5, 0, 0, 0, 3, 5, 0, 1, 0, 0, 9, 0, 9, 0, 0, 0, 6, 3, 4, 0, 2, 8, 0, 9, 6, 0, 4, 0, 0, 1, 2, 1, 0, 9, 8, 7, 6, 0, 4, 0, 4, 6, 3, 2, 0, 0, 8, 0]","[7, 9, 8, 2, 4, 6, 1, 3, 5, 4, 6, 2, 1, 3, 5, 8, 7, 9, 3, 5, 1, 8, 7, 9, 2, 4, 6, 1, 2, 4, 7, 9, 8, 5, 6, 3, 6, 3, 5, 4, 1, 2, 7, 9, 8, 9, 8, 7, 5, 6, 3, 4, 1, 2, 8, 7, 9, 6, 5, 4, 3, 2, 1, 2, 1, 3, 9, 8, 7, 6, 5, 4, 5, 4, 6, 3, 2, 1, 9, 8, 7]","[88.0, 280.0, 292.0, 128.0, 239.0, 484.0, 443.0, 332.0]"
/mnt/data/guest0/sudoku_dataset/sudoku_images/7365.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks/7365.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks2/7365.png,"[9, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 9, 0, 2, 0, 4, 1, 4, 0, 3, 6, 5, 0, 0, 0, 0, 8, 9, 0, 0, 0, 6, 0, 0, 0, 1, 5, 0, 4, 2, 9, 0, 0, 0, 0, 0, 9, 0, 0, 5, 3, 0, 5, 0, 0, 7, 0, 9, 0, 0, 3, 0, 9, 7, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 9]","[9, 7, 8, 2, 1, 4, 3, 6, 5, 6, 5, 3, 8, 9, 7, 2, 1, 4, 1, 4, 2, 3, 6, 5, 8, 9, 7, 7, 8, 9, 5, 3, 1, 6, 4, 2, 3, 1, 5, 6, 4, 2, 9, 7, 8, 4, 2, 6, 9, 7, 8, 5, 3, 1, 5, 6, 4, 7, 8, 9, 1, 2, 3, 8, 9, 7, 1, 2, 3, 4, 5, 6, 2, 3, 1, 4, 5, 6, 7, 8, 9]","[270.0441318375955, 168.52891470433966, 443.6811515147496, 265.84985955443904, 179.82548712064943, 331.0732892039808, 356.5436837628661, 434.7812180805543]"
/mnt/data/guest0/sudoku_dataset/sudoku_images/6986.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks/6986.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks2/6986.png,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 8, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 5, 0, 0, 9, 0, 0, 0, 0, 0, 0, 2, 0, 5, 0, 3, 2, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 5, 9, 8, 0, 4, 0, 0, 0, 0, 8, 0, 0, 1, 0, 4, 6, 0, 0, 2, 7, 0, 0, 0, 3, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0]","[4, 5, 6, 8, 7, 9, 3, 2, 1, 7, 8, 9, 2, 1, 3, 6, 5, 4, 1, 2, 3, 5, 4, 6, 9, 8, 7, 8, 9, 7, 1, 2, 4, 5, 6, 3, 2, 1, 4, 6, 3, 5, 7, 9, 8, 3, 6, 5, 9, 8, 7, 4, 1, 2, 9, 7, 8, 3, 5, 1, 2, 4, 6, 6, 4, 2, 7, 9, 8, 1, 3, 5, 5, 3, 1, 4, 6, 2, 8, 7, 9]","[39.4737657208309, 272.1140916434882, 352.8387622298481, 167.2768158438318, 128.86729302807387, 526.0147174615511, 427.654595776139, 443.5369841091296]"
/mnt/data/guest0/sudoku_dataset/sudoku_images/6358.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks/6358.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks2/6358.png,"[0, 0, 0, 6, 0, 0, 7, 0, 0, 6, 0, 3, 9, 7, 8, 0, 0, 0, 0, 0, 8, 0, 0, 0, 5, 0, 6, 0, 0, 0, 2, 3, 0, 0, 4, 0, 0, 0, 1, 0, 6, 0, 0, 0, 8, 0, 0, 4, 0, 0, 0, 3, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 5, 3, 7, 0, 0, 0, 1, 5, 0, 0, 0]","[1, 4, 2, 6, 5, 3, 7, 8, 9, 6, 5, 3, 9, 7, 8, 4, 2, 1, 9, 7, 8, 1, 4, 2, 5, 3, 6, 8, 9, 7, 2, 3, 1, 6, 4, 5, 2, 3, 1, 5, 6, 4, 9, 7, 8, 5, 6, 4, 8, 9, 7, 3, 1, 2, 3, 1, 5, 4, 2, 6, 8, 9, 7, 4, 2, 6, 7, 8, 9, 1, 5, 3, 7, 8, 9, 3, 1, 5, 2, 6, 4]","[269.0, 179.0, 512.0, 194.0, 255.0, 422.0, 498.0, 436.0]"
/mnt/data/guest0/sudoku_dataset/sudoku_images/2272.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks/2272.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks2/2272.png,"[2, 0, 0, 0, 5, 4, 0, 0, 9, 8, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 3, 0, 3, 0, 0, 9, 8, 0, 0, 4, 0, 8, 0, 0, 0, 0, 6, 0, 0, 0, 2, 0, 5, 0, 0, 0, 0, 0, 7, 9, 8, 0, 0, 0, 4, 6, 0, 0, 0, 0, 2, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 9, 3, 0, 1]","[2, 1, 3, 6, 5, 4, 8, 7, 9, 8, 7, 9, 3, 2, 1, 5, 4, 6, 5, 4, 6, 9, 8, 7, 2, 1, 3, 6, 3, 5, 7, 9, 8, 1, 2, 4, 9, 8, 7, 4, 1, 2, 6, 3, 5, 1, 2, 4, 5, 6, 3, 9, 8, 7, 7, 9, 8, 1, 3, 5, 4, 6, 2, 3, 5, 1, 2, 4, 6, 7, 9, 8, 4, 6, 2, 8, 7, 9, 3, 5, 1]","[202.21117157297033, 155.68711556245395, 480.52214003100835, 232.32493822139, 147.3432245942735, 437.84363152704447, 402.2163941688144, 500.7820174361493]"
/mnt/data/guest0/sudoku_dataset/sudoku_images/7376.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks/7376.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks2/7376.png,"[0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 8, 0, 0, 0, 5, 1, 0, 0, 0, 0, 4, 0, 9, 0, 0, 0, 3, 7, 9, 0, 0, 0, 2, 0, 0, 5, 0, 0, 0, 0, 0, 0, 7, 0, 9, 3, 0, 1, 9, 7, 0, 0, 0, 0, 0, 0, 0, 4, 5, 6, 0, 3, 0, 5, 0, 0, 0, 0, 3, 8, 9, 7, 2, 1, 3, 0, 0, 0, 0, 6, 0]","[6, 3, 5, 2, 1, 4, 9, 7, 8, 9, 8, 7, 3, 6, 5, 1, 4, 2, 1, 2, 4, 8, 9, 7, 6, 5, 3, 7, 9, 8, 6, 4, 2, 3, 1, 5, 4, 6, 2, 5, 3, 1, 7, 8, 9, 3, 5, 1, 9, 7, 8, 4, 2, 6, 8, 7, 9, 4, 5, 6, 2, 3, 1, 5, 4, 6, 1, 2, 3, 8, 9, 7, 2, 1, 3, 7, 8, 9, 5, 6, 4]","[174.0, 174.0, 426.0, 174.0, 174.0, 426.0, 426.0, 426.0]"
/mnt/data/guest0/sudoku_dataset/sudoku_images/7092.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks/7092.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks2/7092.png,"[0, 0, 6, 2, 0, 0, 9, 0, 7, 0, 2, 1, 0, 7, 9, 0, 3, 5, 7, 8, 0, 0, 5, 0, 1, 0, 0, 8, 9, 0, 6, 0, 4, 0, 0, 0, 0, 5, 3, 9, 8, 0, 0, 0, 2, 2, 6, 0, 0, 0, 3, 7, 9, 8, 0, 1, 2, 7, 0, 8, 5, 0, 6, 6, 0, 5, 1, 3, 0, 8, 0, 0, 0, 7, 8, 0, 0, 5, 2, 1, 3]","[5, 3, 6, 2, 4, 1, 9, 8, 7, 4, 2, 1, 8, 7, 9, 6, 3, 5, 7, 8, 9, 3, 5, 6, 1, 2, 4, 8, 9, 7, 6, 2, 4, 3, 5, 1, 1, 5, 3, 9, 8, 7, 4, 6, 2, 2, 6, 4, 5, 1, 3, 7, 9, 8, 3, 1, 2, 7, 9, 8, 5, 4, 6, 6, 4, 5, 1, 3, 2, 8, 7, 9, 9, 7, 8, 4, 6, 5, 2, 1, 3]","[219.0, 179.0, 482.0, 218.0, 180.0, 442.0, 443.0, 482.0]"
/mnt/data/guest0/sudoku_dataset/sudoku_images/471.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks/471.png,/mnt/data/guest0/sudoku_dataset/sudoku_masks2/471.png,"[0, 0, 0, 0, 1, 0, 7, 0, 0, 0, 5, 0, 7, 0, 0, 4, 0, 0, 8, 9, 0, 4, 0, 0, 0, 5, 0, 0, 0, 8, 5, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 4, 6, 0, 0, 5, 0, 3, 1, 0, 0, 9, 0, 3, 6, 0, 0, 2, 9, 0, 0, 0, 0, 0, 0, 0, 3, 1, 2, 4, 0, 2, 0, 0, 7, 8, 6, 0, 0]","[2, 6, 4, 3, 1, 5, 7, 9, 8, 1, 5, 3, 7, 8, 9, 4, 6, 2, 8, 9, 7, 4, 2, 6, 3, 5, 1, 9, 7, 8, 5, 6, 4, 2, 1, 3, 3, 1, 2, 8, 9, 7, 5, 4, 6, 6, 4, 5, 2, 3, 1, 8, 7, 9, 5, 3, 6, 1, 4, 2, 9, 8, 7, 7, 8, 9, 6, 5, 3, 1, 2, 4, 4, 2, 1, 9, 7, 8, 6, 3, 5]","[319.10594304402673, 52.36156881390611, 578.7867863972982, 257.63445705228906, 91.72899723052979, 385.870317496774, 377.889347076416, 573.7272252300269]"
